
Epoch [25/200], Step [150/300], D Loss: 0.4267, G Loss: 2.8065, D(x): 0.86, D(G(z)): 0.17, Time Elapsed: 3.32 sec
Epoch [25/200], Step [225/300], D Loss: 0.4697, G Loss: 2.1719, D(x): 0.82, D(G(z)): 0.17, Time Elapsed: 4.98 sec
Epoch [25/200], Step [300/300], D Loss: 0.8604, G Loss: 1.4331, D(x): 0.78, D(G(z)): 0.33, Time Elapsed: 6.66 sec
Epoch [26/200], Step [75/300], D Loss: 0.5661, G Loss: 1.9639, D(x): 0.81, D(G(z)): 0.20, Time Elapsed: 1.68 sec
Epoch [26/200], Step [150/300], D Loss: 0.6958, G Loss: 1.6841, D(x): 0.81, D(G(z)): 0.30, Time Elapsed: 3.31 sec
Epoch [26/200], Step [225/300], D Loss: 0.4295, G Loss: 1.9856, D(x): 0.84, D(G(z)): 0.18, Time Elapsed: 4.96 sec
Epoch [26/200], Step [300/300], D Loss: 0.3536, G Loss: 2.8231, D(x): 0.84, D(G(z)): 0.08, Time Elapsed: 6.59 sec
Epoch [27/200], Step [75/300], D Loss: 0.4110, G Loss: 2.9532, D(x): 0.84, D(G(z)): 0.10, Time Elapsed: 1.73 sec
Epoch [27/200], Step [150/300], D Loss: 0.2337, G Loss: 3.4475, D(x): 0.89, D(G(z)): 0.09, Time Elapsed: 3.38 sec
Epoch [27/200], Step [225/300], D Loss: 0.8501, G Loss: 1.5677, D(x): 0.73, D(G(z)): 0.25, Time Elapsed: 5.01 sec
Epoch [27/200], Step [300/300], D Loss: 0.4716, G Loss: 2.6820, D(x): 0.83, D(G(z)): 0.15, Time Elapsed: 6.66 sec
Epoch [28/200], Step [75/300], D Loss: 0.6523, G Loss: 2.4276, D(x): 0.79, D(G(z)): 0.20, Time Elapsed: 1.70 sec
Epoch [28/200], Step [150/300], D Loss: 0.4038, G Loss: 2.2207, D(x): 0.86, D(G(z)): 0.15, Time Elapsed: 3.38 sec
Epoch [28/200], Step [225/300], D Loss: 0.6031, G Loss: 2.8008, D(x): 0.81, D(G(z)): 0.19, Time Elapsed: 5.05 sec
Epoch [28/200], Step [300/300], D Loss: 0.3615, G Loss: 2.9597, D(x): 0.86, D(G(z)): 0.14, Time Elapsed: 6.68 sec
Epoch [29/200], Step [75/300], D Loss: 0.5011, G Loss: 2.5180, D(x): 0.87, D(G(z)): 0.22, Time Elapsed: 1.67 sec
Epoch [29/200], Step [150/300], D Loss: 1.2812, G Loss: 1.9136, D(x): 0.66, D(G(z)): 0.33, Time Elapsed: 3.31 sec
Epoch [29/200], Step [225/300], D Loss: 0.5135, G Loss: 2.1635, D(x): 0.87, D(G(z)): 0.26, Time Elapsed: 4.97 sec
